1.274610280990600586e+00,5.226255655288696289e-01,4.247020781040191650e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.341932654380798340e+00,7.491003870964050293e-01,5.347227454185485840e-01,1.274610280990600586e+00,5.226255655288696289e-01,4.247020781040191650e-01,-6.732234358787536621e-02,-2.264747917652130127e-01,-1.100206300616264343e-01,2.918347718150471337e-06,-4.726616609218581289e-08,-3.852140935123316012e-07,5.926370363340538461e-07,1.122085348356956225e-13,-7.746569281152915210e-06,-7.650272237924582441e-08,4.925705434288829565e-05,1.888571432573371567e-07,-2.905494511651340872e-07,-1.181566810654553955e-18,7.739349712210241705e-06,7.181034078485026839e-08,-2.429287860650219955e-06,4.936071036354405805e-07,1.709998258547784644e-07
1.274610280990600586e+00,5.226255655288696289e-01,4.247360527515411377e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.332690834999084473e+00,7.198593020439147949e-01,5.365720391273498535e-01,1.274610280990600586e+00,5.226255655288696289e-01,4.247360527515411377e-01,-5.808052420616149902e-02,-1.972337216138839722e-01,-1.118360087275505066e-01,4.161629453301429749e-02,3.979485481977462769e-02,-3.852140935123316012e-07,5.926370363340538461e-07,1.122085348356956225e-13,8.455477654933929443e-03,2.595369517803192139e-02,-1.615981222130358219e-03,1.875892934322109795e-07,-2.885989260903443210e-07,-1.169639073016692434e-18,-8.455485105514526367e-03,-2.595369890332221985e-02,1.642646733671426773e-03,7.083255797624588013e-02,6.995823979377746582e-02
1.274610280990600586e+00,5.226255655288696289e-01,4.247567653656005859e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.318152189254760742e+00,6.865488886833190918e-01,5.386554598808288574e-01,1.274610280990600586e+00,5.226255655288696289e-01,4.247567653656005859e-01,-4.354191198945045471e-02,-1.639233082532882690e-01,-1.138986870646476746e-01,5.172130465507507324e-02,5.142209678888320923e-02,-3.852140935123316012e-07,5.926370363340538461e-07,1.122085348356956225e-13,1.082769781351089478e-02,2.308997698128223419e-02,-1.419891370460391045e-03,1.868890535661194008e-07,-2.875216296160942875e-07,-2.031346307735260053e-18,-1.082770526409149170e-02,-2.308998070657253265e-02,1.435127342119812965e-03,-4.803374875336885452e-03,-3.919064532965421677e-03
1.274610280990600586e+00,5.226255655288696289e-01,4.247685968875885010e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.306368947029113770e+00,6.536498069763183594e-01,5.369601845741271973e-01,1.274610280990600586e+00,5.226255655288696289e-01,4.247685968875885010e-01,-3.175871819257736206e-02,-1.310242265462875366e-01,-1.121916174888610840e-01,5.015160515904426575e-02,5.013296753168106079e-02,-3.852140935123316012e-07,5.926370363340538461e-07,1.122085348356956225e-13,7.611983921378850937e-03,2.344808727502822876e-02,1.927747391164302826e-03,1.864960239572610590e-07,-2.869169577479624422e-07,-1.627446112142075228e-18,-7.611990906298160553e-03,-2.344809100031852722e-02,-1.919025555253028870e-03,-3.178448241669684649e-04,-2.619818260427564383e-04
1.274610280990600586e+00,5.226255655288696289e-01,4.247753620147705078e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.291860222816467285e+00,6.207473278045654297e-01,5.220004916191101074e-01,1.274610280990600586e+00,5.226255655288696289e-01,4.247753620147705078e-01,-1.724994368851184845e-02,-9.812173992395401001e-02,-9.722511470317840576e-02,5.005129054188728333e-02,5.005010962486267090e-02,-3.852140935123316012e-07,5.926370363340538461e-07,1.122085348356956225e-13,1.079776231199502945e-02,2.336393296718597412e-02,1.306029595434665680e-02,1.862733540747285588e-07,-2.865743908841977827e-07,1.825311669622063217e-19,-1.079776883125305176e-02,-2.336393669247627258e-02,-1.305529754608869553e-02,-1.993066689465194941e-05,-1.654003062867559493e-05
1.274610280990600586e+00,5.226255655288696289e-01,4.247792661190032959e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.278833866119384766e+00,5.878491997718811035e-01,5.032302141189575195e-01,1.274610280990600586e+00,5.226255655288696289e-01,4.247792661190032959e-01,-4.223563242703676224e-03,-6.522364169359207153e-02,-7.845097035169601440e-02,5.004503577947616577e-02,5.004484578967094421e-02,-3.852140935123316012e-07,5.926370363340538461e-07,1.122085348356956225e-13,8.558307774364948273e-03,2.342062816023826599e-02,1.357987523078918457e-02,1.861465221963953809e-07,-2.863792474272486288e-07,-2.070912450234596892e-19,-8.558314293622970581e-03,-2.342063374817371368e-02,-1.357700955122709274e-02,-1.173565237877483014e-06,-1.120101273954787757e-06
1.274610280990600586e+00,5.226255655288696289e-01,4.247815012931823730e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.276096940040588379e+00,5.548686981201171875e-01,4.769909381866455078e-01,1.274610280990600586e+00,5.226255655288696289e-01,4.247815012931823730e-01,-1.486667548306286335e-03,-3.224311396479606628e-02,-5.220945551991462708e-02,5.004471912980079651e-02,5.004443600773811340e-02,-3.852140935123316012e-07,5.926370363340538461e-07,1.122085348356956225e-13,-3.385064774192869663e-04,2.349829673767089844e-02,2.014402300119400024e-02,1.860740468373478507e-07,-2.862677490611531539e-07,-1.884358535932483272e-19,3.384993469808250666e-04,-2.349830046296119690e-02,-2.014238014817237854e-02,4.517132197179307695e-07,-5.959664690635690931e-07
1.274840712547302246e+00,5.270473361015319824e-01,4.265714585781097412e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.274882316589355469e+00,5.369971394538879395e-01,4.443693161010742188e-01,1.274840712547302246e+00,5.270473361015319824e-01,4.265714585781097412e-01,-4.158291994826868176e-05,-9.949776344001293182e-03,-1.779786869883537292e-02,3.965149447321891785e-02,4.085555672645568848e-02,-8.086280524730682373e-02,-9.997437009587883949e-04,7.393964100629091263e-03,7.963995449244976044e-04,1.261644531041383743e-02,2.594128064811229706e-02,-7.230316847562789917e-02,-6.614259327761828899e-04,3.068797755986452103e-03,-7.017379975877702236e-04,-9.954434819519519806e-03,-2.417565882205963135e-02,-1.802885159850120544e-02,-1.632682234048843384e-02
1.280837774276733398e+00,5.625066757202148438e-01,4.289751648902893066e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.282561421394348145e+00,5.647127032279968262e-01,4.377163052558898926e-01,1.280837774276733398e+00,5.625066757202148438e-01,4.289751648902893066e-01,-1.723632332868874073e-03,-2.206058707088232040e-03,-8.741144090890884399e-03,1.791298761963844299e-02,2.330284751951694489e-02,8.307181298732757568e-03,-3.358601534273475409e-04,5.669094156473875046e-03,3.695715568028390408e-04,9.954917244613170624e-03,-6.928577786311507225e-04,-3.673886880278587341e-02,-9.927198989316821098e-04,3.028054907917976379e-02,6.833422929048538208e-03,2.730752900242805481e-02,3.725137794390320778e-04,-1.205863524228334427e-02,-9.613209404051303864e-03
1.310917377471923828e+00,5.963863730430603027e-01,4.580662846565246582e-01,1.390785813331604004e+00,9.001691937446594238e-01,6.246997714042663574e-01,1.311984896659851074e+00,5.992385745048522949e-01,4.672246873378753662e-01,1.310917377471923828e+00,5.963863730430603027e-01,4.580662846565246582e-01,-1.067602541297674179e-03,-2.852208446711301804e-03,-9.158385917544364929e-03,1.861453987658023834e-02,2.506051212549209595e-02,4.612278135027736425e-04,-1.226833323016762733e-03,1.581555791199207306e-02,6.744150305166840553e-04,-5.981458234600722790e-04,-5.304267397150397301e-04,1.226171501912176609e-03,9.685712284408509731e-04,-3.678682493045926094e-03,2.469407208263874054e-02,2.348353900015354156e-02,2.652372792363166809e-02,3.925803583115339279e-03,2.490871120244264603e-03
